distmean,diststd
346.61856053926317,110.39523363775847
216.4467529617807,58.45187866719023
528.0021222888656,194.3659534203892
616.7772434353576,177.52152095768895
193.8439052413228,37.63787354882699
292.82246078197215,94.54592271575211
221.02343507626117,73.57455919298548
549.3527954388283,177.82166220156657
93.63833240026037,16.995022786410804
481.0431756622046,139.72618151499813
282.7779529253333,70.02886888788076
185.5429491254896,50.33577784493452
462.83702868694127,151.6855782608335
401.3485761268915,151.14915498607144
177.49504509944688,40.03535948195435
584.962785169734,168.4915143052404
287.6140161415622,57.626252974905526
238.77125614417727,65.25783133689596
714.6523584288494,280.9689500155419
382.23761062954605,124.62397499384076
550.7221715834216,185.2740617017767
502.5946551298572,205.6915161278613
317.8319154358043,93.54623599146078
115.84773356347407,25.021454772974202
542.6334199709208,277.7442405531684
440.0805922148544,160.76357134565365
292.9329535101696,102.10993539351793
292.4519891553288,67.31309254330492
84.17475559887973,12.433399675451563
454.1239908837225,122.97925577045524
353.44301443384165,112.62932274804409
291.81719759427864,96.50467290163922
288.2920356924925,83.87122559266561
315.49765974936145,92.5778328827697
345.8291351086047,124.83541360167439
366.6963558958347,114.08161449537292
361.7137083962431,99.05487859300897
290.01446496557844,52.638026663134475
404.3080609991759,106.81377782374709
376.89937738174626,122.11086027204269
511.9161089746914,142.67627973101133
468.55199569032413,171.7315913417519
308.17363644251725,105.89602259180963
382.03936421808385,141.30700390500607
234.88981923052214,55.07534287043053
298.6579482763368,94.78925195363104
184.04264650934059,41.53319421650318
345.4084095287105,93.19952462791208
275.82671866339916,64.31008513044598
482.9900598420224,143.22511508392793
266.41105538422767,75.22602447349877
525.6117260602022,182.48333263294086
663.2509406569884,252.97710342553563
262.9088819472282,62.918281909883426
497.3500142083097,182.86359541721885
374.96628053403276,125.76349117218619
685.6854049097965,214.27965096980034
302.73955164767847,103.49947618455309
440.0183830972556,139.0036721843213
70.62090625260502,14.008115626356343
230.87743597361634,65.74217962462482
628.7358498425704,203.64722086238166
296.3326598278688,81.6406338337763
711.2721105296895,196.80119630058698
179.35248210223406,49.412544804234244
305.72423399987565,109.83595444789484
681.6844900356667,209.05901479890022
84.507021178477,19.652204580855738
301.0133375875937,81.63574316746644
55.7667416676727,11.952431753544182
270.7122983421399,62.867929315227165
527.2808471327817,185.1452977273856
480.8105057413671,156.7643330909284
397.8013671251746,108.29458236820372
287.2945423685985,78.01052124942319
273.45716236980724,128.28215055649622
529.7509262918845,177.02400131097414
279.896663759275,65.94919305646029
563.8931562343656,166.2843804029119
211.8902537158724,70.5010857611393
482.60616059210906,157.58544960454785
300.2574771426731,97.38113463117729
459.72554490222797,162.5176048430275
461.1952117251677,160.19481602744378
313.78548520352547,92.45427899463762
523.2781633383638,163.3179362826264
435.17737523142523,115.54928929502307
274.47953377637003,55.59707581882073
444.7719869686795,152.30039558537683
85.6575451365774,19.08127248836312
290.02436874570265,72.10786148757165
679.4761498293481,196.51583887352152
425.9078140652358,127.67463652690004
276.70579394671694,95.15664067015544
295.4001173625237,104.98052104606775
310.3376098115493,131.1624443494101
345.30259328350735,122.0299700089051
353.67904085196176,105.54914527412105
224.74772190461087,49.23084857618556
174.66129739066355,47.94112901119997
569.8734124105553,162.72879307278458
213.00183432100619,68.54654429583714
425.01124853612976,132.22674135045054
365.0913819187151,98.25654365517832
300.3758207020562,93.28625259784809
433.1343018856437,121.1890414699272
588.3868913202455,180.1422109439486
247.67328276575176,63.79353792172284
427.57032095435727,123.86320896769485
609.3687109517155,179.10259078747467
492.30223509171867,131.14361972159577
299.6045216441195,103.97287455575456
257.90306529867695,71.45130254622804
318.4284957469068,108.49379285737287
412.3589847414503,132.8661700686267
246.21250671821872,72.09910911868162
126.65106195044712,36.24456349709204
525.0957344182555,189.69151766923395
153.01681574552055,48.81197204253214
457.6506424094108,155.77382927971885
268.14255006037456,67.10320613743555
405.5973591778374,136.63437535667384
391.62250950745147,90.66260775931248
405.9095567363894,154.24156641818976
300.0603275802124,81.81550135785132
658.7806367276534,206.58837504279174
283.26665643829165,87.22662069407647
208.80082887911573,47.68585456096559
305.8529795390851,106.86996572518323
